,mt_moto,mt_auto,mt_remorque,mt_assur_vie,mt_incendie,nb_RC_agri,nb_bateau,nb_RC_entreprise,pouvoir_achat,PCSouvr,niv_etud_bas,nbpers_au_foyer,proprietaire,mt_RC,sans_religion,nb_invalidite,type_client,PCSinter,concubin,assur_sante_prive
984,4,0,0,0,0,0,0,0,5,5,8,3,2,0,3,0,8,3,1,1
985,0,0,0,0,0,0,0,0,8,5,3,4,6,0,4,0,3,2,0,3
986,0,0,0,0,3,0,0,0,3,4,3,2,1,0,3,0,5,3,2,1
987,0,6,0,0,4,0,0,0,2,3,8,2,2,2,3,0,7,2,1,1
988,0,6,0,0,0,0,0,0,4,2,2,3,5,0,4,0,9,4,1,4
989,0,0,0,0,3,0,0,0,2,4,5,2,4,2,3,0,5,2,1,1
990,0,6,0,6,4,0,0,0,7,2,3,3,6,2,3,0,2,4,1,3
991,0,0,0,0,1,0,0,0,3,2,3,2,0,2,2,0,5,5,2,4
992,0,6,0,0,3,0,0,0,5,4,4,3,8,2,0,0,9,0,0,4
993,0,5,0,0,4,0,0,0,3,4,5,2,4,2,4,0,8,3,2,2
994,0,0,0,0,0,0,0,0,5,2,6,2,3,0,4,0,9,4,2,4
995,0,0,0,0,0,0,0,0,4,2,3,3,3,2,6,0,3,6,0,1
996,0,0,0,0,0,0,0,0,4,1,5,3,8,0,2,0,10,2,1,4
997,0,6,0,0,3,0,0,0,3,2,3,2,4,2,2,0,8,4,1,4
998,0,6,0,0,2,0,0,0,2,4,5,2,0,2,4,0,5,2,5,0
999,0,6,0,0,0,0,0,0,4,3,4,3,0,0,6,0,3,4,0,4
1000,0,0,0,0,0,0,0,0,6,0,4,3,6,0,5,0,1,1,0,6
1001,0,0,0,0,2,0,0,0,3,2,6,4,5,0,0,0,8,2,0,0
1002,0,0,0,0,3,0,0,0,4,3,1,3,9,0,5,0,3,4,1,1
1003,0,6,0,0,0,0,0,0,3,2,2,3,5,0,4,0,8,3,1,5
1004,0,0,0,0,4,0,0,0,4,0,8,2,6,2,4,0,9,3,1,1
1005,0,0,0,4,0,0,0,0,3,4,4,2,1,0,5,0,5,2,3,1
1006,0,6,0,0,4,0,0,0,8,1,3,3,9,2,4,0,2,3,0,5
1007,0,0,0,0,4,0,0,0,6,2,6,2,7,0,2,0,8,3,1,1
1008,0,6,0,0,0,0,0,0,5,6,4,3,9,0,5,0,9,0,3,7
1009,0,5,0,0,0,0,0,0,5,0,5,4,4,0,5,0,8,3,2,1
1010,0,6,0,0,3,0,0,0,1,2,5,2,0,2,8,0,6,6,1,3
1011,0,0,0,0,0,0,0,0,6,2,2,2,7,0,2,0,1,1,0,4
1012,0,0,0,0,0,0,0,0,7,2,4,3,0,0,5,0,3,3,0,3
1013,0,6,0,0,0,0,0,0,8,2,3,3,6,0,3,0,2,4,1,3
1014,0,0,0,0,4,0,0,0,4,2,4,2,2,0,4,0,8,7,2,0
1015,0,6,0,0,4,0,0,0,6,4,4,2,9,2,0,0,3,2,0,4
1016,0,0,0,0,4,0,0,0,3,2,5,4,7,2,4,0,8,5,1,0
1017,0,6,0,0,3,0,0,0,4,3,7,3,6,2,4,0,10,0,0,2
1018,0,0,0,0,0,0,0,0,5,4,7,3,3,2,3,0,8,2,2,2
1019,0,0,0,0,4,0,0,0,6,4,5,3,6,0,2,0,1,4,0,2
1020,0,6,0,0,0,0,0,0,3,1,7,2,9,0,3,0,10,3,0,5
1021,0,6,0,0,3,0,0,0,4,4,6,3,2,2,5,0,9,3,1,0
1022,0,0,0,0,0,0,0,0,8,4,1,3,9,0,3,0,1,1,1,4
1023,0,6,0,0,0,0,0,0,5,2,4,2,3,0,2,0,9,6,0,2
1024,0,0,0,0,0,0,0,0,7,2,3,3,9,0,0,0,2,3,0,6
1025,0,0,0,0,0,0,0,0,3,1,5,1,7,0,2,0,8,2,0,0
1026,0,0,0,0,0,0,0,0,6,1,3,3,7,0,5,0,8,5,0,4
1027,0,6,0,0,1,0,0,0,2,3,6,2,2,2,5,0,5,3,2,1
1028,0,6,0,0,4,0,0,0,7,0,2,3,9,2,3,0,3,0,0,5
1029,0,0,0,0,0,0,0,0,6,2,2,2,5,0,6,0,1,2,1,4
1030,6,5,0,0,4,0,0,0,3,3,5,4,7,2,3,0,8,2,0,3
1031,0,6,0,0,3,0,0,0,3,4,6,3,4,2,2,0,8,3,1,3
1032,0,6,0,0,0,0,0,0,4,5,8,3,1,0,2,0,9,1,1,1
1033,6,6,1,0,4,0,0,0,8,2,2,4,7,2,1,0,3,3,1,5
1034,0,0,0,0,0,0,0,0,5,5,6,2,9,0,0,0,8,0,0,2
1035,0,0,0,0,0,0,0,0,5,1,3,2,0,0,4,0,9,4,3,2
1036,0,0,0,0,2,0,0,0,2,8,6,1,1,2,1,0,7,1,0,0
1037,0,5,0,0,3,0,0,0,5,0,5,4,4,2,5,0,8,3,2,1
1038,0,6,0,0,4,0,0,0,3,0,7,4,7,2,3,0,8,0,0,0
1039,0,0,0,0,4,0,0,0,3,3,7,3,9,2,3,0,8,4,0,0
1040,0,5,0,0,0,0,0,0,1,3,7,2,3,0,3,0,7,2,1,1
1041,0,0,0,0,3,0,0,0,3,4,7,3,8,0,3,0,8,3,0,1
1042,0,0,0,3,4,0,0,0,3,4,4,2,7,2,2,0,8,3,0,4
1043,0,0,0,0,0,0,0,0,8,0,3,2,4,0,3,0,1,3,0,6
1044,0,6,0,0,0,0,0,0,2,3,2,2,0,0,2,0,5,4,2,4
1045,0,0,0,0,0,0,0,0,6,1,2,2,7,0,2,0,3,7,1,3
1046,0,6,0,0,4,0,0,0,6,1,4,2,3,2,3,0,1,2,2,3
1047,0,6,0,0,4,0,0,0,4,0,0,4,5,2,4,0,10,0,1,4
1048,0,0,0,0,2,0,0,0,2,6,5,2,6,0,5,0,5,3,1,1
1049,0,0,0,0,2,0,0,0,3,0,9,3,0,2,2,0,8,2,0,0
1050,0,6,0,0,3,0,0,0,6,0,1,2,2,2,4,0,3,3,1,1
1051,0,0,0,0,4,0,0,0,4,1,6,3,7,2,3,0,8,3,1,3
1052,0,0,0,0,0,0,0,0,5,3,6,3,7,0,3,0,9,4,1,4
1053,0,6,0,0,3,0,0,0,4,2,3,4,5,2,5,0,3,7,0,2
1054,0,0,0,0,4,0,0,0,3,2,5,3,5,2,2,0,8,3,0,2
1055,0,0,0,0,4,0,0,0,5,1,5,2,2,0,1,0,9,2,2,2
1056,0,5,0,0,2,0,0,0,6,2,6,2,8,2,0,0,1,2,0,5
1057,0,0,0,0,3,0,0,0,3,4,6,2,5,0,0,0,8,1,2,6
1058,0,0,0,0,3,0,0,0,5,3,5,3,2,2,2,0,8,4,0,1
1059,0,5,0,0,0,0,0,0,1,2,5,2,4,0,3,0,5,3,0,3
1060,0,5,0,0,0,0,0,0,2,3,6,2,2,2,5,0,5,3,2,1
1061,0,0,0,0,0,0,0,0,7,0,2,3,9,0,0,0,3,3,0,9
1062,0,5,0,0,0,0,0,0,3,1,8,2,0,0,6,0,8,1,0,2
1063,0,0,0,0,0,0,0,0,4,4,5,2,4,0,4,0,3,3,2,2
1064,0,0,0,0,0,0,0,0,7,0,3,2,5,0,4,0,2,3,0,3
1065,0,0,0,0,0,0,0,0,6,0,6,2,2,0,4,0,8,9,1,4
1066,0,0,0,0,2,0,0,0,1,3,9,2,0,2,3,0,6,2,0,0
1067,0,6,0,0,0,0,0,0,6,1,2,3,1,0,3,0,3,5,2,0
1068,0,0,0,0,3,0,0,0,4,2,3,3,7,2,4,0,8,6,3,2
1069,5,6,0,0,4,0,0,0,6,4,7,2,5,2,2,0,3,3,0,0
1070,0,6,0,0,0,0,0,0,4,2,3,3,3,0,6,0,3,6,0,1
1071,0,6,0,0,0,0,0,0,5,3,4,3,7,0,3,0,8,2,1,4
1072,4,0,0,0,0,0,0,0,3,1,4,4,9,0,0,0,8,4,0,3
1073,0,0,0,0,4,0,0,0,4,2,4,3,8,2,0,0,10,5,0,2
1074,0,0,0,0,4,0,0,0,3,2,6,3,3,0,3,0,8,2,1,2
1075,0,6,0,0,3,0,0,0,1,3,9,4,3,0,4,0,7,2,1,4
1076,0,0,0,0,0,0,0,0,3,2,8,3,6,0,5,0,8,2,0,2
1077,0,6,0,0,0,0,0,0,4,4,4,2,7,0,4,0,10,3,1,4
1078,0,5,0,0,1,0,0,0,6,1,4,2,0,2,2,0,3,5,1,4
1079,0,6,0,0,0,0,0,0,3,6,9,1,0,0,2,0,8,0,0,0
1080,0,0,0,0,0,0,0,0,2,0,0,1,0,2,4,0,5,9,1,9
1081,0,0,0,0,4,0,0,0,6,2,6,2,5,2,3,0,3,2,1,2
1082,0,6,0,0,3,0,0,0,3,3,7,3,6,0,4,0,8,0,0,2
1083,0,0,0,0,0,0,0,0,1,4,6,2,0,0,3,0,7,2,0,4
1084,0,0,0,0,3,0,0,0,3,0,6,3,5,2,4,0,8,3,0,0
1085,0,6,0,0,3,0,0,0,3,6,7,3,3,1,2,0,8,1,1,1
1086,0,5,0,0,2,0,0,0,2,3,2,2,0,2,2,0,5,4,2,4
1087,0,6,0,3,4,0,0,0,5,0,5,5,7,1,3,0,9,6,1,3
1088,0,0,0,0,3,0,0,0,5,3,5,4,7,0,3,0,9,2,0,3
1089,0,6,0,0,0,0,0,0,7,2,3,3,8,0,4,0,2,5,1,3
1090,0,5,0,0,3,0,0,0,6,0,5,4,2,2,4,0,8,0,0,2
1091,0,0,0,0,0,0,0,0,5,2,2,2,2,2,4,0,8,4,1,5
1092,0,0,0,0,3,0,0,0,3,2,4,3,7,2,5,0,5,4,1,1
1093,4,0,0,0,0,0,0,0,4,1,2,3,9,0,1,0,3,5,0,4
1094,0,0,0,0,0,0,0,0,2,2,5,3,6,2,4,0,5,3,1,1
1095,0,6,0,0,3,0,0,0,3,4,9,2,0,1,5,0,8,0,0,0
1096,5,6,0,0,2,0,0,0,6,1,2,2,7,2,4,0,1,1,1,7
1097,0,6,0,0,0,0,0,0,3,2,4,2,5,0,3,0,8,4,1,3
1098,0,6,0,0,0,0,0,0,8,3,2,4,5,0,3,0,3,5,1,4
1099,0,5,0,0,2,0,0,0,2,2,5,2,1,2,6,0,5,3,2,1
1100,0,6,0,0,3,0,0,0,7,1,2,4,8,0,3,0,2,4,1,4
1101,0,0,0,0,0,0,0,0,5,1,4,3,5,2,4,0,9,2,1,4
1102,0,0,0,0,0,0,0,0,4,0,3,2,0,0,4,0,8,9,1,4
1103,0,0,0,0,0,0,0,0,7,2,1,3,7,0,3,0,2,4,1,4
1104,0,0,0,0,3,0,0,0,7,2,5,3,8,0,5,0,3,4,2,2
1105,0,6,0,0,3,0,0,0,2,9,7,2,4,2,4,0,7,0,1,2
1106,4,6,0,0,4,0,0,0,6,0,2,3,9,2,3,0,3,0,0,5
1107,0,0,0,0,3,0,0,0,6,0,0,4,5,0,4,0,1,0,1,4
1108,0,0,0,0,2,0,0,0,1,4,5,2,0,0,2,0,7,4,0,2
1109,0,6,0,0,5,1,0,0,4,1,5,3,7,0,3,0,10,2,1,3
1110,0,0,0,0,2,0,0,0,1,6,7,3,1,2,4,0,7,2,1,1
1111,0,5,0,0,4,0,0,0,5,3,6,3,4,2,3,0,9,2,1,2
1112,0,0,0,0,0,0,0,0,7,2,4,3,0,0,5,0,3,3,0,3
1113,0,6,0,0,4,0,0,0,4,5,3,3,9,2,2,0,9,3,0,0
1114,0,0,0,0,0,0,0,0,4,0,5,2,8,2,2,0,3,3,1,6
1115,0,6,0,0,0,0,0,0,4,4,0,2,4,0,3,0,3,5,0,2
1116,0,6,0,0,0,0,0,0,8,3,3,3,9,0,4,0,1,4,2,5
1117,0,6,0,0,3,0,0,0,5,4,8,4,1,2,4,0,9,2,1,0
1118,4,6,0,0,0,0,0,0,5,3,5,3,2,0,2,0,8,4,0,1
1119,0,0,0,0,0,0,0,0,5,6,7,4,2,0,0,0,9,2,0,0
1120,0,6,0,0,0,0,0,0,4,1,4,3,0,2,0,0,9,4,0,3
1121,0,6,0,0,0,0,0,0,4,2,3,4,5,0,5,0,3,7,0,2
1122,0,5,0,0,3,0,0,0,1,1,5,2,1,2,0,0,7,1,0,5
1123,0,6,0,0,0,0,0,0,4,4,6,4,1,0,3,0,3,3,1,0
1124,0,0,0,0,3,0,0,0,3,2,6,3,4,0,5,0,8,3,2,1
1125,0,0,0,0,0,0,0,0,4,3,5,3,1,0,1,0,3,3,1,3
1126,0,6,0,0,0,0,0,0,3,2,5,2,4,0,3,0,8,3,0,3
1127,0,0,0,0,3,0,0,0,3,2,7,3,4,1,5,0,8,3,0,2
1128,5,0,0,0,5,0,0,0,8,0,0,3,9,0,3,0,1,0,0,7
1129,0,6,0,0,0,0,0,0,3,2,5,3,0,2,3,0,8,3,0,2
1130,0,0,0,0,3,0,0,0,3,2,4,2,2,2,3,0,8,3,0,3
1131,0,0,0,4,3,0,0,0,7,2,2,3,9,0,5,0,3,3,4,7
1132,0,6,0,0,0,0,0,0,6,2,7,3,7,0,2,0,8,2,2,0
1133,0,0,0,3,4,0,0,0,5,0,2,2,3,2,4,0,8,4,0,7
1134,0,5,0,0,6,1,0,0,3,4,6,3,7,0,2,1,8,4,0,2
1135,0,0,0,0,0,0,0,0,3,3,5,3,6,0,3,0,8,3,1,3
1136,0,0,0,0,0,0,0,0,4,1,6,3,8,0,4,0,8,5,0,1
1137,0,0,0,0,4,0,0,0,3,0,0,3,9,2,0,0,8,7,2,2
1138,0,6,0,0,0,0,0,0,5,4,5,2,4,0,3,0,8,2,1,1
1139,0,6,0,0,0,0,0,0,3,0,6,5,3,0,2,0,8,2,0,0
1140,0,6,0,0,3,0,0,0,5,7,7,2,4,0,0,0,8,2,0,4
1141,0,0,0,0,4,0,0,0,1,2,5,3,7,0,2,0,7,4,1,4
1142,0,6,0,0,5,0,0,0,3,0,7,3,7,2,6,0,10,0,0,2
1143,0,0,0,0,0,0,0,0,5,2,4,2,1,0,5,0,9,6,3,1
1144,0,6,0,0,0,0,0,0,8,1,0,2,9,0,3,0,1,0,1,6
1145,0,6,0,0,4,0,0,0,5,0,7,2,8,2,5,0,8,2,2,3
1146,0,0,0,0,0,0,0,0,5,0,5,5,6,0,3,0,9,3,0,0
1147,0,5,0,0,0,0,0,0,4,0,0,4,5,0,4,0,10,0,1,4
1148,0,0,0,0,2,0,0,0,3,3,7,2,0,2,5,0,8,3,0,0
1149,0,0,0,0,4,0,0,0,4,3,4,2,9,2,4,0,8,3,0,5
1150,0,5,0,0,0,0,0,0,6,4,4,2,8,0,3,0,1,3,0,4
1151,0,6,0,0,6,1,0,0,7,2,3,3,5,0,4,0,2,3,1,5
1152,6,6,0,0,4,0,0,0,4,2,2,3,5,0,1,0,3,6,1,2
1153,0,5,0,0,4,0,0,0,8,0,0,3,9,2,0,0,1,2,0,7
1154,0,0,0,0,0,0,0,0,6,0,2,4,8,0,4,0,3,3,1,5
1155,0,6,0,0,0,0,0,0,3,2,2,2,9,0,2,0,8,0,0,7
1156,0,0,0,0,0,0,0,0,5,3,6,2,4,0,3,0,8,2,1,3
1157,0,5,0,4,4,0,0,0,7,2,2,3,9,2,5,0,3,3,3,7
1158,5,6,0,0,0,0,0,0,6,1,4,2,0,0,2,0,3,5,1,4
1159,0,6,0,0,3,0,0,0,7,2,2,3,9,2,3,0,3,6,2,5
1160,0,5,0,0,2,0,0,0,6,2,7,3,7,0,2,0,8,2,2,0
1161,0,0,0,0,0,0,0,0,4,2,3,4,5,0,5,0,3,7,0,2
1162,0,6,0,0,4,0,0,0,4,2,7,2,6,2,2,0,9,3,1,2
1163,0,5,0,0,4,0,0,0,8,3,2,3,9,2,4,0,3,1,0,7
1164,0,9,0,0,0,0,0,0,6,2,6,4,7,0,2,0,8,2,2,0
1165,0,6,0,0,0,0,0,0,5,1,3,4,1,0,5,0,3,5,0,3
1166,0,6,0,0,0,0,0,0,3,4,9,2,3,0,4,0,8,0,0,3
1167,0,0,0,0,0,0,0,0,1,4,8,3,3,0,5,0,7,0,1,0
1168,0,0,0,0,4,0,0,0,3,3,6,3,6,2,4,0,8,4,1,0
1169,0,6,0,2,4,0,0,0,5,0,4,2,9,2,2,0,9,3,0,2
1170,0,5,0,0,0,0,0,0,7,0,2,3,9,0,0,0,3,3,0,9
1171,0,0,0,0,3,0,0,0,1,1,4,2,4,2,2,0,6,3,1,3
1172,0,0,0,0,1,0,0,0,2,0,4,2,2,2,3,0,5,3,1,2
1173,0,6,0,0,0,0,0,0,1,3,6,2,0,0,5,0,7,2,2,2
1174,0,6,0,0,4,0,0,0,3,3,5,3,6,0,3,0,8,3,1,3
1175,0,0,0,0,1,0,0,0,3,2,5,4,7,0,4,0,8,5,1,0
1176,0,0,0,0,3,0,0,0,3,0,5,2,4,0,4,0,8,3,1,1
1177,0,5,0,0,0,0,0,0,3,4,6,3,4,0,2,0,8,3,1,3
1178,0,6,0,0,0,0,0,0,3,3,6,3,8,0,3,0,8,1,0,2
1179,0,0,0,0,3,0,0,0,6,2,6,4,7,2,0,0,3,5,0,4
1180,0,6,0,0,2,0,0,0,2,4,4,3,6,2,0,0,5,2,0,2
1181,0,6,0,0,0,0,0,0,7,0,3,4,9,0,4,0,3,9,1,4
1182,0,6,0,0,4,0,0,0,5,0,4,2,9,2,2,0,9,3,0,2
1183,0,0,0,0,2,0,0,0,2,3,6,4,2,2,4,0,5,5,1,0
1184,0,0,0,0,2,0,0,0,3,3,6,3,6,1,4,0,8,4,1,0
1185,0,6,0,0,4,0,0,0,6,0,9,1,0,2,4,0,8,9,1,4
1186,0,6,0,0,0,0,0,0,3,2,3,2,6,0,5,0,5,4,1,1
1187,0,6,0,0,3,0,0,0,3,4,7,2,0,2,3,0,8,5,1,2
1188,4,0,0,0,0,0,0,0,6,2,5,2,4,0,3,0,3,3,0,3
1189,0,0,0,0,0,0,0,0,6,2,3,3,4,0,4,0,3,3,0,9
1190,0,6,0,0,4,0,0,0,3,3,9,1,9,2,4,0,8,3,1,5
1191,0,0,0,0,5,0,0,0,7,2,2,2,0,0,2,0,2,3,2,0
1192,0,0,0,0,0,0,0,0,7,1,2,3,9,0,1,0,2,5,2,5
1193,0,5,0,0,3,0,0,0,5,3,9,2,2,2,0,0,9,0,0,2
1194,0,6,0,0,3,0,0,0,6,1,3,3,7,0,5,0,8,5,0,4
1195,0,0,0,0,0,0,0,0,5,3,6,3,4,0,3,0,9,0,1,4
1196,0,0,0,0,0,0,0,0,3,4,6,3,9,0,0,0,8,2,1,4
1197,0,0,0,5,2,0,0,0,4,1,4,3,0,2,0,0,9,4,0,3
1198,0,0,0,0,3,0,0,0,5,2,4,2,3,2,2,0,9,6,0,2
1199,0,6,0,0,4,0,0,0,2,6,5,2,6,2,3,0,7,2,1,4
1200,0,0,0,0,2,0,0,0,4,2,7,3,4,2,5,0,9,3,0,2
1201,0,5,0,0,2,0,0,0,3,4,8,2,1,2,5,0,7,1,1,2
1202,0,0,0,0,0,0,0,0,4,3,6,3,4,0,3,0,9,2,1,2
1203,0,0,0,2,0,0,0,0,4,0,0,1,5,0,7,0,4,3,1,3
1204,0,0,0,5,2,0,0,0,4,1,1,3,0,2,5,0,9,3,0,3
1205,0,0,0,5,4,0,0,0,4,3,5,3,4,2,3,0,9,3,1,2
1206,0,6,0,0,4,0,0,0,7,1,2,3,7,2,1,0,2,3,0,7
1207,0,0,0,0,0,0,0,0,1,1,5,3,6,0,1,0,7,4,1,4
1208,0,0,0,0,1,0,0,0,1,1,4,2,4,2,2,0,6,3,1,3
1209,0,6,0,0,0,0,0,0,2,4,8,3,1,0,7,0,5,3,2,1
1210,0,0,0,0,4,0,0,0,4,1,6,3,0,0,5,0,3,1,0,2
1211,0,0,0,6,0,0,0,0,6,2,3,3,5,0,4,0,3,3,1,5
1212,0,5,0,0,0,0,0,0,2,6,5,2,6,0,5,0,5,3,1,1
1213,0,0,0,0,2,0,0,0,4,6,8,3,0,0,2,0,9,1,0,4
1214,0,6,0,0,3,0,0,0,8,4,4,3,9,0,0,0,2,0,0,5
1215,0,6,0,0,0,0,0,0,5,5,6,2,9,0,0,0,8,0,0,2
1216,0,6,0,0,0,0,0,0,2,6,4,2,0,0,6,0,5,1,1,0
1217,0,0,0,0,2,0,0,0,2,5,7,3,5,2,4,0,5,1,0,2
1218,0,0,0,0,0,0,0,0,3,4,9,2,0,0,7,0,8,2,0,0
1219,0,0,0,0,2,0,0,0,4,2,6,4,1,2,6,0,3,2,1,1
1220,4,0,0,0,4,0,0,0,4,5,6,3,0,2,5,0,9,0,0,0
1221,0,6,0,0,2,0,0,0,4,5,9,2,0,2,4,0,9,4,0,0
1222,0,6,0,0,0,0,0,0,6,3,3,3,3,0,4,0,3,5,1,4
1223,0,6,0,0,4,0,0,0,3,1,6,3,7,2,4,0,9,2,1,4
1224,0,0,0,0,6,0,0,0,8,2,2,3,9,1,2,0,2,2,0,6
1225,0,0,0,0,0,0,0,0,7,0,6,2,2,0,4,0,2,9,1,4
1226,0,0,0,0,0,0,0,0,7,0,4,4,5,0,0,0,3,2,0,2
1227,0,0,0,0,3,0,0,0,7,1,2,3,7,2,1,0,2,3,0,7
1228,0,6,0,0,0,0,0,0,1,2,5,2,4,0,3,0,7,3,0,3
1229,0,5,0,0,0,0,0,0,5,3,6,3,7,0,3,0,9,4,1,4
1230,0,6,0,0,0,0,0,0,3,0,6,3,7,0,4,0,10,1,1,6
1231,0,0,0,0,0,0,0,0,1,3,6,2,2,0,5,0,7,3,2,1
1232,0,0,0,0,1,0,0,0,3,5,5,2,0,0,2,0,5,4,5,0
1233,0,6,0,0,4,0,0,0,3,2,7,3,8,2,3,0,8,2,0,1
1234,0,5,0,0,1,0,0,0,3,3,4,2,2,0,6,0,8,4,2,4
1235,0,6,0,0,6,1,0,0,5,3,7,3,5,0,3,0,8,2,1,2
1236,6,0,0,0,0,0,0,0,8,0,5,2,5,0,3,0,1,4,0,5
1237,0,6,0,0,4,0,0,0,1,4,6,2,3,0,2,0,6,3,2,1
1238,0,0,0,0,1,0,0,0,2,3,6,4,2,2,4,0,5,5,1,0
1239,0,6,0,0,0,0,0,0,3,1,2,2,1,0,4,0,5,7,1,2
1240,0,6,0,0,0,0,0,0,3,3,4,3,1,0,3,0,8,3,1,3
1241,0,5,0,0,4,0,0,0,3,3,2,2,7,1,0,0,8,4,0,4
1242,0,6,0,0,4,0,0,0,7,0,2,3,9,2,2,0,2,5,0,7
1243,0,5,0,0,0,0,0,0,4,3,7,2,0,0,5,0,9,2,0,0
1244,0,0,0,0,0,0,0,0,8,2,4,2,8,2,5,0,1,3,0,2
1245,0,0,0,0,1,0,0,0,2,6,6,2,3,2,5,0,5,2,1,0
1246,0,6,0,0,4,0,0,0,8,0,4,4,9,2,5,0,3,3,0,2
1247,0,0,0,0,0,0,0,0,6,2,6,1,8,0,4,0,1,2,1,4
1248,0,5,0,0,0,0,0,0,5,6,6,2,4,0,3,0,8,2,1,4
1249,0,6,0,0,3,0,0,0,2,0,7,2,0,1,4,0,7,3,0,0
1250,5,0,0,7,4,0,0,0,4,0,0,4,5,2,4,0,10,0,1,4
1251,0,0,0,0,0,0,0,0,1,5,5,1,7,0,3,0,7,0,0,4
1252,0,6,0,0,4,0,0,0,7,1,4,3,9,2,3,0,3,5,2,4
1253,0,6,0,0,4,0,0,0,8,0,3,4,8,2,3,0,3,3,1,4
1254,0,6,0,0,3,0,0,0,4,2,5,3,8,0,2,0,10,3,2,3
1255,0,6,0,0,2,0,0,0,1,6,8,2,0,2,6,0,7,1,0,0
1256,0,0,0,0,4,0,0,0,3,2,7,3,4,2,5,0,8,3,0,2
1257,0,6,0,0,4,0,0,0,3,3,5,2,2,2,5,0,5,4,4,0
1258,0,5,0,0,0,0,0,0,4,5,4,3,0,0,1,0,9,3,0,1
1259,0,5,0,5,5,0,0,0,3,0,0,3,9,2,3,0,9,2,3,5
1260,0,6,0,0,0,0,0,0,2,3,3,2,0,0,4,0,5,6,2,1
1261,0,0,0,4,4,0,0,0,1,4,9,2,0,2,7,0,7,2,0,0
1262,0,0,0,0,0,0,0,0,6,1,1,3,2,0,4,0,2,4,0,4
1263,0,0,0,0,0,0,0,0,6,4,0,3,0,0,5,0,3,0,1,1
1264,0,5,0,0,4,0,0,0,3,2,7,3,7,2,2,0,8,2,2,0
1265,0,6,0,0,0,0,0,0,3,3,7,3,8,0,4,0,7,3,0,2
1266,0,0,0,0,0,0,0,0,7,1,2,3,9,0,1,0,2,5,2,5
1267,0,0,0,0,0,0,0,0,3,6,8,4,8,0,4,0,7,1,0,2
1268,0,6,0,0,4,0,0,0,8,1,2,3,9,2,3,0,1,2,1,6
1269,0,0,0,0,4,0,0,0,7,2,4,4,5,2,0,0,3,5,0,3
1270,0,6,0,0,4,0,0,0,1,4,7,2,5,2,2,0,7,3,0,0
1271,0,6,0,0,4,0,0,0,8,0,0,3,9,2,0,0,3,2,0,7
1272,0,0,0,0,0,0,0,0,7,1,2,3,7,0,2,0,2,2,0,5
1273,0,0,0,0,0,0,0,0,7,1,2,3,8,0,4,0,2,3,2,5
1274,0,0,0,0,0,0,0,0,6,2,4,2,5,0,5,0,1,2,2,3
1275,0,5,0,0,4,0,0,0,2,1,5,2,4,2,5,0,5,3,1,2
1276,0,0,0,0,0,0,0,0,5,4,6,4,0,0,2,0,9,2,0,1
1277,0,0,0,0,0,0,0,0,1,4,8,2,0,2,3,0,7,1,0,7
1278,0,6,0,0,4,0,0,0,1,2,7,1,1,2,0,0,6,3,0,0
1279,0,6,0,0,0,0,0,0,8,1,8,5,8,0,3,0,2,1,1,3
1280,0,0,0,0,0,0,0,0,7,5,5,2,0,0,2,0,2,4,0,4
1281,0,5,0,0,0,0,0,0,5,0,0,1,0,0,6,0,8,5,0,3
1282,0,0,0,0,0,0,0,0,4,0,7,3,7,0,3,0,9,2,2,2
1283,0,0,0,0,0,0,0,0,1,5,7,2,0,0,3,0,7,4,0,0
1284,0,0,0,0,0,0,0,0,6,1,5,3,6,0,1,0,3,2,0,4
1285,0,0,0,0,3,0,0,0,1,6,8,2,0,0,2,0,7,3,0,0
1286,0,0,0,0,3,0,0,0,3,2,5,4,7,0,4,0,8,5,1,0
1287,0,6,0,0,3,0,0,0,3,1,7,2,6,2,2,0,8,4,0,2
1288,0,6,0,0,0,0,0,0,4,2,5,2,6,2,4,0,8,3,1,2
1289,0,0,0,0,2,0,0,0,3,4,3,2,2,0,2,0,5,2,2,1
1290,0,0,0,4,0,0,0,0,3,1,2,2,1,0,4,0,5,7,1,2
1291,0,6,0,0,0,0,0,0,5,4,4,3,8,0,0,0,9,0,0,4
1292,0,0,0,0,2,0,0,0,5,2,9,4,6,2,4,0,8,3,0,3
1293,0,0,0,0,0,0,0,0,6,1,1,3,4,2,1,0,1,5,0,5
1294,0,0,0,4,2,0,0,0,3,4,6,2,0,0,4,0,8,3,1,2
1295,0,0,0,0,0,0,0,0,7,0,6,2,2,0,4,0,2,9,1,4
1296,0,6,0,0,0,0,0,0,6,1,1,2,3,2,5,0,1,2,0,6
1297,6,5,0,1,4,0,0,0,3,2,9,3,6,2,2,0,8,3,1,2
1298,0,0,0,0,7,0,0,0,4,2,0,2,9,0,5,0,8,7,2,4
1299,0,5,0,0,3,0,0,0,3,1,6,3,7,2,3,0,8,4,1,2
1300,0,0,0,0,0,0,0,0,4,5,7,2,0,0,2,0,9,1,2,2
1301,0,0,0,0,4,0,0,0,3,5,4,4,0,0,5,0,8,0,1,2
1302,0,6,0,0,4,0,0,0,3,3,6,3,7,2,4,0,8,2,0,2
1303,0,6,0,0,4,0,0,0,3,3,7,3,5,0,3,0,8,2,1,2
1304,0,6,0,0,4,0,0,0,8,4,4,3,3,2,4,0,1,0,2,4
1305,0,0,0,3,0,0,0,0,5,3,4,3,1,0,3,0,9,3,1,3
